Time ,N (m),E (m),gndAlt,velLL X  ,velLL Y  ,velLL Z  ,r,Roll ,Pitch,Yaw  ,Nav Yaw Rate,Baro Update Count,GPS Update Count,Accel Update Count,Ground Align Update Count,Nav Accel Roll,Nav Accel Pitch,Nav Roll,Nav Pitch,Gyro Bias X (deg/s),Gyro Bias Y (deg/s),Gyro Bias Z (deg/s),Accel Bias X (g),Accel Bias Y (g),Accel Bias Z (g),Roll Error,Pitch Error,Yaw Error,Vel N Error,Vel E Error,Vel D Error,velLL X Error,velLL Y Error,velLL Z Error,N Error (m),E Error (m),Alt Error (m),Acc Body X Error,Acc Body Y Error,Acc Body Z Error,Acc LL X Error,Acc LL Y Error,Acc LL Z Error,Acc Mag Error,p Error,q Error,r Error,Roll Stdev,Pitch Stdev,Yaw Stdev,VN Stdev,VE Stdev,VD Stdev,Accel Bias X Stdev,Accel Bias Y Stdev,Accel Bias Z Stdev,Alt Stdev,GPSResidual[GPS_VN],GPSResidual[GPS_VE],GPSResidual[GPS_VD],GPSFilterError[GPS_VN],GPSFilterError[GPS_VE],GPSFilterError[GPS_VD],GroundResiudal[GROUND_N],GroundResiudal[GROUND_E],GroundResiudal[GROUND_ALT],GroundResiudal[GROUND_VN],GroundResiudal[GROUND_VE],GroundResiudal[GROUND_VD],
1.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.666667,1.666667,60.000000,0.333333,0.333333,0.333333,0.016667,0.016667,0.026667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.200000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.578211,0.517367,-1.578211,0.517367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.295328,0.895456,60.000000,0.333333,0.333333,0.333333,0.016667,0.016667,0.026667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.300000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.578211,0.517367,-1.578211,0.517367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.295328,0.895456,60.000000,0.333333,0.333333,0.333333,0.016667,0.016667,0.026667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.400000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.578211,0.517367,-1.578211,0.517367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.295328,0.895456,60.000000,0.333333,0.333333,0.333333,0.016667,0.016667,0.026667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.500000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.578211,0.517367,-1.578211,0.517367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.295328,0.895456,60.000000,0.333333,0.333333,0.333333,0.016667,0.016667,0.026667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.600000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.578211,0.517367,-1.578211,0.517367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,1.295328,0.895456,60.000000,0.333333,0.333333,0.333333,0.016667,0.016667,0.026667,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.700000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,0.000000,1.000000,0.000000,0.000000,-1.578211,0.517367,-1.577842,0.516954,0.010687,0.089466,-0.039084,0.000736,0.002258,-0.081475,-1.577842,0.516954,-45.000358,0.000002,-0.030001,-0.039808,0.000002,-0.030001,-0.039808,0.000000,-0.000450,-0.001825,0.000044,-0.000346,0.012850,0.000160,0.000008,0.012854,0.012855,-0.042494,0.050483,0.049262,1.295393,0.895588,60.000002,0.235713,0.235726,0.235702,0.015628,0.022602,0.000482,2.357025,0.000000,-0.060000,-0.080129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.800000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,0.000000,1.000000,0.000000,0.000000,-1.578211,0.517367,-1.577124,0.516024,0.010687,0.089466,-0.039084,0.000736,0.002258,-0.081475,-1.577124,0.516024,-45.001195,0.000020,-0.029998,-0.038523,0.000021,-0.029998,-0.038523,0.000001,-0.003450,-0.005735,0.000110,-0.000297,0.012848,0.000225,0.000057,0.012849,0.012852,0.000763,-0.002952,-0.001628,1.295717,0.896245,60.000011,0.236361,0.237076,0.235704,0.015628,0.022602,0.000482,2.357178,0.000000,-0.060000,-0.080129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1.900000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,0.000000,1.000000,0.000000,0.000000,-1.578211,0.517367,-1.576381,0.515121,0.010687,0.089466,-0.039084,0.000736,0.002258,-0.081475,-1.576381,0.515121,-45.002008,0.000055,-0.029983,-0.037238,0.000056,-0.029983,-0.037238,0.000005,-0.006449,-0.009517,0.000175,-0.000247,0.012850,0.000290,0.000107,0.012849,0.012853,0.046565,-0.053842,-0.052519,1.296041,0.896901,60.000020,0.237995,0.240468,0.235709,0.015628,0.022602,0.000482,2.357567,0.000000,-0.060000,-0.080129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.000000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,0.000000,1.000000,0.000000,0.000000,-1.578211,0.517367,-1.575637,0.514205,0.010687,0.089466,-0.039084,0.000736,0.002258,-0.081475,-1.575637,0.514205,-45.002820,0.000106,-0.029954,-0.035953,0.000108,-0.029954,-0.035953,0.000013,-0.009446,-0.013170,0.000547,0.000055,0.012861,0.000662,0.000409,0.012849,0.012873,-0.056489,0.068295,0.065802,1.296364,0.897557,60.000029,0.240596,0.245819,0.235716,0.015628,0.022602,0.000482,2.358192,0.000000,-0.060000,-0.080129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
2.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.574260,0.512359,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.574260,0.512359,-44.994971,-0.002190,-0.000255,-0.017345,-0.002190,-0.000255,-0.017345,-0.009920,-0.001356,0.010020,-0.000027,0.008657,0.012863,0.000086,0.009007,0.012620,0.015505,0.059288,-0.071654,-0.069059,1.296688,0.898212,59.999985,0.090916,0.093059,0.088720,0.015323,0.021707,0.000482,0.195144,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.200000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.574247,0.512356,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.574247,0.512356,-44.994968,-0.002173,0.000652,-0.016083,-0.002173,0.000652,-0.016083,-0.010139,-0.001332,0.008355,0.000189,0.008832,0.012870,0.000301,0.009182,0.012620,0.015610,-0.042494,0.050483,0.049262,1.297011,0.898867,59.999994,0.095337,0.101522,0.088732,0.015323,0.021707,0.000482,0.195519,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.300000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.573530,0.511427,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.573530,0.511427,-44.995806,-0.002140,0.001572,-0.014821,-0.002140,0.001572,-0.014821,-0.010354,-0.001216,0.006816,0.000254,0.008881,0.012872,0.000367,0.009231,0.012620,0.015640,0.000763,-0.002952,-0.001628,1.297335,0.899521,60.000003,0.101814,0.113399,0.088751,0.015323,0.021707,0.000482,0.196296,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.400000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.572786,0.510524,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.572786,0.510524,-44.996619,-0.002092,0.002505,-0.013559,-0.002092,0.002505,-0.013559,-0.010566,-0.001008,0.005404,0.000319,0.008931,0.012874,0.000431,0.009281,0.012620,0.015671,0.046565,-0.053842,-0.052519,1.297658,0.900175,60.000012,0.109984,0.127740,0.088777,0.015323,0.021707,0.000482,0.197469,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.500000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.572043,0.509608,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.572043,0.509608,-44.997431,-0.002026,0.003451,-0.012297,-0.002026,0.003451,-0.012297,-0.010771,-0.000705,0.004117,0.000691,0.009233,0.012885,0.000803,0.009583,0.012621,0.015867,-0.056489,0.068295,0.065802,1.297982,0.900829,60.000021,0.119501,0.143810,0.088810,0.015323,0.021707,0.000482,0.199032,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.600000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.570582,0.507766,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.570582,0.507766,-44.999071,-0.001948,0.004408,-0.011034,-0.001948,0.004408,-0.011034,-0.010970,-0.000308,0.002957,0.000760,0.009287,0.012887,0.000872,0.009637,0.012621,0.015903,0.059288,-0.071654,-0.069059,1.298305,0.901482,60.000030,0.130069,0.161093,0.088848,0.015323,0.021707,0.000482,0.200976,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.700000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.570569,0.507763,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.570569,0.507763,-44.999068,-0.001852,0.005378,-0.009772,-0.001852,0.005378,-0.009772,-0.011160,0.000186,0.001923,0.000976,0.009462,0.012894,0.001087,0.009811,0.012621,0.016023,-0.042494,0.050483,0.049262,1.298628,0.902134,60.000039,0.141454,0.179237,0.088894,0.015323,0.021707,0.000482,0.203291,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.800000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.569851,0.506834,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.569851,0.506834,-44.999905,-0.001741,0.006361,-0.008510,-0.001741,0.006361,-0.008510,-0.011339,0.000778,0.001015,0.001041,0.009511,0.012896,0.001153,0.009861,0.012621,0.016058,0.000763,-0.002952,-0.001628,1.298951,0.902786,60.000048,0.153475,0.198007,0.088946,0.015323,0.021707,0.000482,0.205964,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
2.900000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.569108,0.505931,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.569108,0.505931,-45.000718,-0.001614,0.007357,-0.007248,-0.001614,0.007357,-0.007248,-0.011506,0.001469,0.000234,0.001106,0.009561,0.012898,0.001218,0.009910,0.012621,0.016093,0.046565,-0.053842,-0.052519,1.299274,0.903438,60.000057,0.165993,0.217241,0.089004,0.015323,0.021707,0.000482,0.208983,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
3.000000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.065802,1.000000,2.000000,0.000000,1.000000,-1.578211,0.517367,-1.568364,0.505016,0.010687,0.089466,-0.039084,0.000802,0.001385,-0.081475,-1.568364,0.505016,-45.001531,-0.001470,0.008366,-0.005986,-0.001470,0.008366,-0.005986,-0.011660,0.002260,-0.000422,0.001478,0.009863,0.012910,0.001589,0.010212,0.012621,0.016313,-0.056489,0.068295,0.065802,1.299597,0.904089,60.000065,0.178904,0.236825,0.089069,0.015323,0.021707,0.000482,0.212333,-0.030049,0.043830,-0.185288,0.000000,0.000000,0.000000,-0.000014,0.009745,-0.012301,-0.000112,0.029951,0.035824,
3.100000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.069059,2.000000,3.000000,0.000000,2.000000,-1.578211,0.517367,-1.566833,0.503186,0.010687,0.089466,-0.039084,0.000573,0.001456,-0.081475,-1.566833,0.503186,-45.054794,0.001694,0.008953,-0.008769,0.001685,0.008954,-0.008769,-0.014908,0.021397,-0.065083,0.003791,0.009233,0.012916,0.003902,0.009582,0.012625,0.016323,0.059288,-0.071654,-0.069059,1.299917,0.904739,59.930561,0.089496,0.094835,0.063446,0.009801,0.010972,0.000481,0.142425,0.029953,0.078507,0.012510,0.000000,0.000000,0.000000,0.011674,-0.002345,0.000747,0.001455,-0.008467,0.005859,
3.200000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,0.049262,2.000000,3.000000,0.000000,2.000000,-1.578211,0.517367,-1.566820,0.503184,0.010687,0.089466,-0.039084,0.000573,0.001456,-0.081475,-1.566820,0.503184,-45.054792,0.002093,0.009917,-0.007507,0.002084,0.009919,-0.007507,-0.014716,0.022345,-0.065890,0.004006,0.009407,0.012923,0.004117,0.009757,0.012625,0.016479,-0.042494,0.050483,0.049262,1.300240,0.905389,59.930570,0.096415,0.102992,0.063482,0.009801,0.010972,0.000481,0.144089,0.029953,0.078507,0.012510,0.000000,0.000000,0.000000,0.011674,-0.002345,0.000747,0.001455,-0.008467,0.005859,
3.300000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.001628,2.000000,3.000000,0.000000,2.000000,-1.578211,0.517367,-1.566103,0.502255,0.010687,0.089466,-0.039084,0.000573,0.001456,-0.081475,-1.566103,0.502255,-45.055629,0.002509,0.010894,-0.006244,0.002498,0.010897,-0.006244,-0.014484,0.023390,-0.066571,0.004072,0.009457,0.012925,0.004182,0.009807,0.012625,0.016525,0.000763,-0.002952,-0.001628,1.300563,0.906039,59.930579,0.103763,0.111591,0.063522,0.009801,0.010972,0.000481,0.146011,0.029953,0.078507,0.012510,0.000000,0.000000,0.000000,0.011674,-0.002345,0.000747,0.001455,-0.008467,0.005859,
3.400000,-0.000000,-0.000000,0.098772,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,-0.052519,2.000000,3.000000,1.000000,2.000000,-1.578211,0.517367,-1.571973,0.509703,0.010687,0.089466,-0.039084,0.000573,0.001456,-0.081475,-1.571973,0.509703,-45.056416,0.002925,0.011872,-0.004984,0.002914,0.011875,-0.004984,-0.014210,0.024534,-0.067127,0.002704,0.008373,0.012883,0.002817,0.008723,0.012624,0.015601,0.046565,-0.053842,-0.052519,0.888209,0.614899,59.930588,0.111456,0.120539,0.063568,0.009801,0.010972,0.000481,0.148181,0.029953,0.078507,0.012510,0.000000,0.000000,0.000000,0.011674,-0.002345,0.000747,0.001455,-0.008467,0.005859,
